"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"441"	"Cellular responses to stress"	248	248	40	0.161290322580645	248	248	55	0.221774193548387	0.684210526315789	39	76	8	0	0.499201157327836	1
"229"	"Activation of BH3-only proteins"	25	25	7	0.28	25	25	5	0.2	0.087719298245614	5	5	1	0	0.501548798012531	1
"683"	"ADP signalling through P2Y purinoceptor 1"	25	25	2	0.08	25	25	5	0.2	0.12280701754386	7	7	2	0	0.501548798012531	1
"513"	"Gastrin-CREB signalling pathway via PKC and MAPK"	217	217	30	0.138248847926267	217	217	48	0.221198156682028	0.719298245614035	41	75	15	0	0.502609891218427	1
"787"	"Iron uptake and transport"	43	43	2	0.0465116279069767	43	43	9	0.209302325581395	0.12280701754386	7	10	2	0	0.506317193111205	1
"872"	"HIV Transcription Initiation"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	11	2	0	0.506317193111205	1
"873"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	10	2	0	0.506317193111205	1
"874"	"RNA Polymerase II HIV Promoter Escape"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	11	2	0	0.506317193111205	1
"875"	"RNA Polymerase II Promoter Escape"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	11	2	0	0.506317193111205	1
"876"	"RNA Polymerase II Transcription Initiation"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	11	2	0	0.506317193111205	1
"877"	"RNA Polymerase II Transcription Initiation And Promoter Clearance"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	11	2	0	0.506317193111205	1
"878"	"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	43	43	1	0.0232558139534884	43	43	9	0.209302325581395	0.175438596491228	10	11	2	0	0.506317193111205	1
"864"	"Formation of Fibrin Clot (Clotting Cascade)"	39	39	1	0.0256410256410256	39	39	8	0.205128205128205	0.175438596491228	10	10	2	0	0.522523984227409	1
"710"	"Amine compound SLC transporters"	30	30	2	0.0666666666666667	30	30	6	0.2	0.105263157894737	6	6	1	0	0.522598004463446	1
"648"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	21	21	2	0.0952380952380952	21	21	4	0.19047619047619	0.087719298245614	5	5	2	0	0.523233047459237	1
"781"	"Mitochondrial tRNA aminoacylation"	21	21	1	0.0476190476190476	21	21	4	0.19047619047619	0.0701754385964912	4	4	1	0	0.523233047459237	1
"4"	"Reversible hydration of carbon dioxide"	12	12	11	0.916666666666667	12	12	2	0.166666666666667	0.0350877192982456	2	2	1	0	0.525336912877749	1
"289"	"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	12	12	3	0.25	12	12	2	0.166666666666667	0.0350877192982456	2	2	1	0	0.525336912877749	1
"420"	"Bile salt and organic anion SLC transporters"	12	12	2	0.166666666666667	12	12	2	0.166666666666667	0.0350877192982456	2	3	2	0	0.525336912877749	1
"421"	"FGFR3 ligand binding and activation"	12	12	2	0.166666666666667	12	12	2	0.166666666666667	0.105263157894737	6	6	5	0	0.525336912877749	1
"422"	"FGFR3c ligand binding and activation"	12	12	2	0.166666666666667	12	12	2	0.166666666666667	0.105263157894737	6	6	5	0	0.525336912877749	1
"433"	"Signaling by FGFR3 mutants"	12	12	2	0.166666666666667	12	12	2	0.166666666666667	0.105263157894737	6	6	5	0	0.525336912877749	1
"434"	"Signaling by activated point mutants of FGFR3"	12	12	2	0.166666666666667	12	12	2	0.166666666666667	0.105263157894737	6	6	5	0	0.525336912877749	1
"676"	"Death Receptor Signalling"	12	12	1	0.0833333333333333	12	12	2	0.166666666666667	0.0350877192982456	2	2	1	0	0.525336912877749	1
"677"	"Miscellaneous substrates"	12	12	1	0.0833333333333333	12	12	2	0.166666666666667	0.0526315789473684	3	3	2	0	0.525336912877749	1
"529"	"Signaling by Wnt"	286	286	36	0.125874125874126	286	286	63	0.22027972027972	0.684210526315789	39	92	8	0	0.529017836074785	1
"849"	"RNA Polymerase II Pre-transcription Events"	62	62	2	0.032258064516129	62	62	13	0.209677419354839	0.228070175438596	13	17	3	0	0.536835157262029	1
"483"	"Separation of Sister Chromatids"	161	161	23	0.142857142857143	161	161	35	0.217391304347826	0.350877192982456	20	38	2	0	0.537288216743908	1
"364"	"Bile acid and bile salt metabolism"	35	35	7	0.2	35	35	7	0.2	0.12280701754386	7	8	2	0	0.540549112550438	1
"691"	"Downregulation of TGF-beta receptor signaling"	26	26	2	0.0769230769230769	26	26	5	0.192307692307692	0.0701754385964912	4	5	1	0	0.54370405444251	1
"404"	"Energy dependent regulation of mTOR by LKB1-AMPK"	17	17	3	0.176470588235294	17	17	3	0.176470588235294	0.0526315789473684	3	4	2	0	0.549754622040197	1
"565"	"Metabolism of porphyrins"	17	17	2	0.117647058823529	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"569"	"Platelet sensitization by LDL"	17	17	2	0.117647058823529	17	17	3	0.176470588235294	0.105263157894737	6	6	3	0	0.549754622040197	1
"738"	"Gap-filling DNA repair synthesis and ligation in GG-NER"	17	17	1	0.0588235294117647	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"739"	"Gap-filling DNA repair synthesis and ligation in TC-NER"	17	17	1	0.0588235294117647	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"893"	"Amino acid and oligopeptide SLC transporters"	49	49	1	0.0204081632653061	49	49	10	0.204081632653061	0.175438596491228	10	11	2	0	0.553229725933112	1
"723"	"Gluconeogenesis"	31	31	2	0.0645161290322581	31	31	6	0.193548387096774	0.087719298245614	5	6	1	0	0.56087512802604	1
"35"	"Neurotransmitter Clearance In The Synaptic Cleft"	8	8	4	0.5	8	8	1	0.125	0.0350877192982456	2	2	2	0	0.565199452651599	1
"40"	"VEGF binds to VEGFR leading to receptor dimerization"	8	8	4	0.5	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"41"	"VEGF ligand-receptor interactions"	8	8	4	0.5	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"111"	"Erythrocytes take up carbon dioxide and release oxygen"	8	8	3	0.375	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"112"	"Erythrocytes take up oxygen and release carbon dioxide"	8	8	3	0.375	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"116"	"O2/CO2 exchange in erythrocytes"	8	8	3	0.375	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"284"	"BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"	8	8	2	0.25	8	8	1	0.125	0.0175438596491228	1	1	1	0	0.565199452651599	1
"288"	"HuR stabilizes mRNA"	8	8	2	0.25	8	8	1	0.125	0.0526315789473684	3	3	3	0	0.565199452651599	1
"56"	"CTLA4 inhibitory signaling"	22	22	10	0.454545454545455	22	22	4	0.181818181818182	0.0526315789473684	3	4	1	0	0.56858554193721	1
"243"	"Cyclin A/B1 associated events during G2/M transition"	22	22	6	0.272727272727273	22	22	4	0.181818181818182	0.087719298245614	5	5	2	0	0.56858554193721	1
"314"	"Extrinsic Pathway"	22	22	5	0.227272727272727	22	22	4	0.181818181818182	0.0701754385964912	4	4	1	0	0.56858554193721	1
"659"	"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters"	22	22	2	0.0909090909090909	22	22	4	0.181818181818182	0.12280701754386	7	7	3	0	0.56858554193721	1
"792"	"Intrinsic Pathway"	22	22	1	0.0454545454545455	22	22	4	0.181818181818182	0.087719298245614	5	5	2	0	0.56858554193721	1
"794"	"Pyruvate metabolism"	22	22	1	0.0454545454545455	22	22	4	0.181818181818182	0.0701754385964912	4	4	1	0	0.56858554193721	1
"100"	"GLI3 is processed to GLI3R by the proteasome"	59	59	23	0.389830508474576	59	59	12	0.203389830508475	0.192982456140351	11	12	1	0	0.578581224402976	1
"684"	"Arachidonic acid metabolism"	50	50	4	0.08	50	50	10	0.2	0.210526315789474	12	13	2	0	0.582977232085152	1
"805"	"IRE1alpha activates chaperones"	50	50	2	0.04	50	50	10	0.2	0.175438596491228	10	10	1	0	0.582977232085152	1
"184"	"Signal regulatory protein (SIRP) family interactions"	13	13	4	0.307692307692308	13	13	2	0.153846153846154	0.0350877192982456	2	2	1	0	0.584126553753376	1
"185"	"p75NTR recruits signalling complexes"	13	13	4	0.307692307692308	13	13	2	0.153846153846154	0.0350877192982456	2	2	1	0	0.584126553753376	1
"310"	"Signaling by Activin"	13	13	3	0.230769230769231	13	13	2	0.153846153846154	0.0350877192982456	2	2	1	0	0.584126553753376	1
"460"	"Resolution of AP sites via the single-nucleotide replacement pathway"	13	13	2	0.153846153846154	13	13	2	0.153846153846154	0.0350877192982456	2	2	1	0	0.584126553753376	1
"690"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	13	13	1	0.0769230769230769	13	13	2	0.153846153846154	0.0526315789473684	3	3	2	0	0.584126553753376	1
"697"	"Trafficking and processing of endosomal TLR"	13	13	1	0.0769230769230769	13	13	2	0.153846153846154	0.0526315789473684	3	3	2	0	0.584126553753376	1
"322"	"mTOR signalling"	27	27	6	0.222222222222222	27	27	5	0.185185185185185	0.087719298245614	5	7	2	0	0.58420192472225	1
"702"	"Detoxification of Reactive Oxygen Species"	27	27	2	0.0740740740740741	27	27	5	0.185185185185185	0.087719298245614	5	5	1	0	0.58420192472225	1
"771"	"Condensation of Prophase Chromosomes"	41	41	2	0.0487804878048781	41	41	8	0.195121951219512	0.228070175438596	13	13	4	0	0.588987697996764	1
"171"	"TCR signaling"	64	64	21	0.328125	64	64	13	0.203125	0.473684210526316	27	32	15	0	0.589815611367439	1
"486"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"487"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"488"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"489"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"490"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"491"	"Defective CYP1B1 causes Glaucoma"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"492"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"493"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"494"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"495"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"496"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"497"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"498"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"499"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"500"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"501"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"502"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"503"	"Defective MAOA causes Brunner syndrome (BRUNS)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"504"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"505"	"Phase 1 - Functionalization of compounds"	78	78	11	0.141025641025641	78	78	16	0.205128205128205	0.228070175438596	13	19	2	0	0.596254449282532	1
"540"	"Regulation of beta-cell development"	32	32	4	0.125	32	32	6	0.1875	0.140350877192982	8	9	4	0	0.597703160273972	1
"547"	"Thrombin signalling through proteinase activated receptors (PARs)"	32	32	4	0.125	32	32	6	0.1875	0.140350877192982	8	9	3	0	0.597703160273972	1
"728"	"Sphingolipid de novo biosynthesis"	32	32	2	0.0625	32	32	6	0.1875	0.105263157894737	6	7	2	0	0.597703160273972	1
"730"	"TRAF6 mediated IRF7 activation"	32	32	2	0.0625	32	32	6	0.1875	0.210526315789474	12	14	8	0	0.597703160273972	1
"764"	"Gene Expression"	1164	1164	59	0.0506872852233677	1164	1164	257	0.220790378006873	0.929824561403509	53	323	5	0	0.598761562431491	1
"588"	"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	18	18	2	0.111111111111111	18	18	3	0.166666666666667	0.087719298245614	5	5	3	0	0.598966233099944	1
"173"	"Downstream TCR signaling"	46	46	15	0.326086956521739	46	46	9	0.195652173913043	0.421052631578947	24	28	15	0	0.600920051112484	1
"758"	"DNA Repair"	115	115	6	0.0521739130434783	115	115	24	0.208695652173913	0.315789473684211	18	27	2	0	0.6053763893728	1
"818"	"Peptide hormone metabolism"	83	83	3	0.036144578313253	83	83	17	0.204819277108434	0.210526315789474	12	23	3	0	0.605846609416754	1
"751"	"Activation of ATR in response to replication stress"	37	37	2	0.0540540540540541	37	37	7	0.189189189189189	0.12280701754386	7	7	1	0	0.609691183072688	1
"527"	"Telomere C-strand (Lagging Strand) Synthesis"	23	23	3	0.130434782608696	23	23	4	0.173913043478261	0.0701754385964912	4	4	1	0	0.611595608983215	1
"798"	"APC-Cdc20 mediated degradation of Nek2A"	23	23	1	0.0434782608695652	23	23	4	0.173913043478261	0.0526315789473684	3	4	1	0	0.611595608983215	1
"855"	"Transcription of the HIV genome"	65	65	2	0.0307692307692308	65	65	13	0.2	0.228070175438596	13	17	3	0	0.61531582265204	1
"774"	"Formation of HIV elongation complex in the absence of HIV Tat"	42	42	2	0.0476190476190476	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"775"	"Formation of HIV-1 elongation complex containing HIV-1 Tat"	42	42	2	0.0476190476190476	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"776"	"Formation of RNA Pol II elongation complex"	42	42	2	0.0476190476190476	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"779"	"HIV Transcription Elongation"	42	42	2	0.0476190476190476	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"783"	"RNA Polymerase II Transcription Elongation"	42	42	2	0.0476190476190476	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"784"	"Tat-mediated elongation of the HIV-1 transcript"	42	42	2	0.0476190476190476	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"335"	"PKB-mediated events"	28	28	6	0.214285714285714	28	28	5	0.178571428571429	0.087719298245614	5	7	2	0	0.622766022180302	1
"819"	"Dual incision reaction in TC-NER"	28	28	1	0.0357142857142857	28	28	5	0.178571428571429	0.0701754385964912	4	5	1	0	0.622766022180302	1
"820"	"Formation of transcription-coupled NER (TC-NER) repair complex"	28	28	1	0.0357142857142857	28	28	5	0.178571428571429	0.0701754385964912	4	5	1	0	0.622766022180302	1
"959"	"Diseases of glycosylation"	226	226	1	0.00442477876106195	226	226	48	0.212389380530973	0.526315789473684	30	54	3	0	0.631029640448491	1
"339"	"E2F mediated regulation of DNA replication"	33	33	7	0.212121212121212	33	33	6	0.181818181818182	0.157894736842105	9	9	4	0	0.632871848969255	1
"858"	"Sialic acid metabolism"	33	33	1	0.0303030303030303	33	33	6	0.181818181818182	0.087719298245614	5	6	1	0	0.632871848969255	1
"60"	"G2/M DNA damage checkpoint"	9	9	4	0.444444444444444	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"63"	"Pyrimidine salvage reactions"	9	9	4	0.444444444444444	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"317"	"Formyl peptide receptors bind formyl peptides and many other ligands"	9	9	2	0.222222222222222	9	9	1	0.111111111111111	0.0175438596491228	1	1	1	0	0.633255891261881	1
"336"	"Regulation of AMPK activity via LKB1"	14	14	3	0.214285714285714	14	14	2	0.142857142857143	0.0526315789473684	3	3	2	0	0.638036818602249	1
"471"	"FGFR1 ligand binding and activation"	14	14	2	0.142857142857143	14	14	2	0.142857142857143	0.0350877192982456	2	2	1	0	0.638036818602249	1
"475"	"Leading Strand Synthesis"	14	14	2	0.142857142857143	14	14	2	0.142857142857143	0.0350877192982456	2	2	1	0	0.638036818602249	1
"477"	"Polymerase switching"	14	14	2	0.142857142857143	14	14	2	0.142857142857143	0.0350877192982456	2	2	1	0	0.638036818602249	1
"478"	"Polymerase switching on the C-strand of the telomere"	14	14	2	0.142857142857143	14	14	2	0.142857142857143	0.0350877192982456	2	2	1	0	0.638036818602249	1
"508"	"Mitotic Anaphase"	172	172	24	0.13953488372093	172	172	36	0.209302325581395	0.350877192982456	20	39	2	0	0.64192585167565	1
"603"	"Na+/Cl- dependent neurotransmitter transporters"	19	19	2	0.105263157894737	19	19	3	0.157894736842105	0.0526315789473684	3	3	1	0	0.644786748512517	1
"248"	"Hedgehog 'on' state"	85	85	23	0.270588235294118	85	85	17	0.2	0.263157894736842	15	21	2	0	0.649658317598615	1
"436"	"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	24	24	4	0.166666666666667	24	24	4	0.166666666666667	0.0701754385964912	4	4	1	0	0.651992378261877	1
"586"	"FCERI mediated Ca+2 mobilization"	62	62	7	0.112903225806452	62	62	12	0.193548387096774	0.210526315789474	12	17	3	0	0.6563238552443	1
"512"	"Mitotic Metaphase and Anaphase"	173	173	24	0.138728323699422	173	173	36	0.208092485549133	0.350877192982456	20	39	2	0	0.657050667058741	1
"892"	"XBP1(S) activates chaperone genes"	48	48	1	0.0208333333333333	48	48	9	0.1875	0.157894736842105	9	9	1	0	0.658827301853231	1
"208"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	86	86	25	0.290697674418605	86	86	17	0.197674418604651	0.263157894736842	15	21	3	0	0.670606333491455	1
"826"	"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"	114	114	4	0.0350877192982456	114	114	23	0.201754385964912	0.280701754385965	16	29	3	0	0.672427350383088	1
"830"	"formation of the beta-catenin:TCF transactivating complex"	58	58	2	0.0344827586206897	58	58	11	0.189655172413793	0.421052631578947	24	27	8	0	0.673599834188957	1
"519"	"G2/M Checkpoints"	44	44	6	0.136363636363636	44	44	8	0.181818181818182	0.140350877192982	8	8	1	0	0.679584364908495	1
"521"	"Depolymerisation of the Nuclear Lamina"	15	15	2	0.133333333333333	15	15	2	0.133333333333333	0.0701754385964912	4	4	3	0	0.686837038653841	1
"715"	"Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)"	15	15	1	0.0666666666666667	15	15	2	0.133333333333333	0.0350877192982456	2	2	1	0	0.686837038653841	1
"374"	"Regulation of gene expression in beta cells"	20	20	4	0.2	20	20	3	0.15	0.0526315789473684	3	3	1	0	0.687003834335119	1
"378"	"Signaling by Hippo"	20	20	4	0.2	20	20	3	0.15	0.0526315789473684	3	3	1	0	0.687003834335119	1
"630"	"Cobalamin (Cbl, vitamin B12) transport and metabolism"	20	20	2	0.1	20	20	3	0.15	0.0701754385964912	4	4	2	0	0.687003834335119	1
"725"	"G alpha (q) signalling events"	189	189	12	0.0634920634920635	189	189	39	0.206349206349206	0.596491228070175	34	61	15	0	0.688654439191223	1
"445"	"Regulation of IFNA signaling"	25	25	4	0.16	25	25	4	0.16	0.087719298245614	5	5	2	0	0.689603273324213	1
"868"	"Transcription"	203	203	5	0.0246305418719212	203	203	42	0.206896551724138	0.43859649122807	25	53	3	0	0.691030586959048	1
"747"	"Meiotic recombination"	54	54	3	0.0555555555555556	54	54	10	0.185185185185185	0.175438596491228	10	11	2	0	0.691991369237951	1
"88"	"IRAK1 recruits IKK complex"	10	10	4	0.4	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"89"	"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	10	10	4	0.4	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"194"	"Regulation of signaling by NODAL"	10	10	3	0.3	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"371"	"Nef Mediated CD4 Down-regulation"	10	10	2	0.2	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"632"	"E2F-enabled inhibition of pre-replication complex formation"	10	10	1	0.1	10	10	1	0.1	0.0175438596491228	1	1	1	0	0.692662411884271	1
"638"	"Methylation"	10	10	1	0.1	10	10	1	0.1	0.0350877192982456	2	2	2	0	0.692662411884271	1
"189"	"Costimulation by the CD28 family"	73	73	22	0.301369863013699	73	73	14	0.191780821917808	0.403508771929825	23	30	15	0	0.693159829518389	1
"629"	"Activation of the pre-replicative complex"	30	30	3	0.1	30	30	5	0.166666666666667	0.0701754385964912	4	5	1	0	0.693340032749408	1
"835"	"Gap junction trafficking and regulation"	30	30	1	0.0333333333333333	30	30	5	0.166666666666667	0.087719298245614	5	5	1	0	0.693340032749408	1
"99"	"Degradation of GLI2 by the proteasome"	59	59	23	0.389830508474576	59	59	11	0.186440677966102	0.175438596491228	10	11	1	0	0.697859904772612	1
"763"	"G alpha (i) signalling events"	236	236	12	0.0508474576271186	236	236	49	0.207627118644068	0.508771929824561	29	56	3	0	0.700811105882247	1
"761"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	97	97	5	0.0515463917525773	97	97	19	0.195876288659794	0.315789473684211	18	25	2	0	0.702670532967576	1
"797"	"Transcription-coupled NER (TC-NER)"	45	45	2	0.0444444444444444	45	45	8	0.177777777777778	0.12280701754386	7	8	1	0	0.706909218814651	1
"395"	"Host Interactions of HIV factors"	135	135	25	0.185185185185185	135	135	27	0.2	0.333333333333333	19	32	3	0	0.712343761827679	1
"812"	"Insulin receptor recycling"	26	26	1	0.0384615384615385	26	26	4	0.153846153846154	0.0526315789473684	3	4	1	0	0.724341182581761	1
"813"	"RNA Pol II CTD phosphorylation and interaction with CE"	26	26	1	0.0384615384615385	26	26	4	0.153846153846154	0.0701754385964912	4	4	1	0	0.724341182581761	1
"644"	"disassembly of the destruction complex and recruitment of AXIN to the membrane"	31	31	3	0.0967741935483871	31	31	5	0.161290322580645	0.140350877192982	8	8	3	0	0.725131609883016	1
"474"	"Lagging Strand Synthesis"	21	21	3	0.142857142857143	21	21	3	0.142857142857143	0.0526315789473684	3	3	1	0	0.725538137129444	1
"645"	"Aflatoxin activation and detoxification"	21	21	2	0.0952380952380952	21	21	3	0.142857142857143	0.0526315789473684	3	3	1	0	0.725538137129444	1
"646"	"Defective ACY1 causes encephalopathy"	21	21	2	0.0952380952380952	21	21	3	0.142857142857143	0.0526315789473684	3	3	1	0	0.725538137129444	1
"773"	"APC/C:Cdc20 mediated degradation of Cyclin B"	21	21	1	0.0476190476190476	21	21	3	0.142857142857143	0.0526315789473684	3	3	1	0	0.725538137129444	1
"468"	"Signaling by Retinoic Acid"	41	41	6	0.146341463414634	41	41	7	0.170731707317073	0.12280701754386	7	7	1	0	0.729663361659587	1
"446"	"Senescence-Associated Secretory Phenotype (SASP)"	75	75	12	0.16	75	75	14	0.186666666666667	0.298245614035088	17	18	3	0	0.734482860279368	1
"141"	"Nuclear Receptor transcription pathway"	51	51	18	0.352941176470588	51	51	9	0.176470588235294	0.12280701754386	7	9	1	0	0.735978386868923	1
"664"	"Assembly of the primary cilium"	179	179	16	0.0893854748603352	179	179	36	0.201117318435754	0.43859649122807	25	49	4	0	0.740783617458678	1
"901"	"RNA Polymerase II Transcription"	104	104	2	0.0192307692307692	104	104	20	0.192307692307692	0.280701754385965	16	25	3	0	0.742764662254419	1
"397"	"CYP2E1 reactions"	11	11	2	0.181818181818182	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"398"	"FGFR1c ligand binding and activation"	11	11	2	0.181818181818182	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"399"	"Hormone ligand-binding receptors"	11	11	2	0.181818181818182	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"402"	"Signaling by activated point mutants of FGFR1"	11	11	2	0.181818181818182	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"662"	"Tryptophan catabolism"	11	11	1	0.0909090909090909	11	11	1	0.0909090909090909	0.0175438596491228	1	1	1	0	0.743876273646389	1
"652"	"Signal amplification"	32	32	3	0.09375	32	32	5	0.15625	0.12280701754386	7	7	2	0	0.75453817517741	1
"853"	"Formation of the Early Elongation Complex"	32	32	1	0.03125	32	32	5	0.15625	0.087719298245614	5	5	1	0	0.75453817517741	1
"854"	"Formation of the HIV-1 Early Elongation Complex"	32	32	1	0.03125	32	32	5	0.15625	0.087719298245614	5	5	1	0	0.75453817517741	1
"466"	"Synthesis of bile acids and bile salts"	27	27	4	0.148148148148148	27	27	4	0.148148148148148	0.0701754385964912	4	4	1	0	0.756191013913468	1
"329"	"S Phase"	124	124	27	0.217741935483871	124	124	24	0.193548387096774	0.333333333333333	19	28	4	0	0.759249909995526	1
"516"	"Cholesterol biosynthesis"	22	22	3	0.136363636363636	22	22	3	0.136363636363636	0.0701754385964912	4	4	2	0	0.760416491616608	1
"517"	"Early Phase of HIV Life Cycle"	22	22	3	0.136363636363636	22	22	3	0.136363636363636	0.0701754385964912	4	4	2	0	0.760416491616608	1
